tweet_id,sentiment,status
1964450707,surprise,tummy hurt
1964450798,neutral,shower sorryy
1964451034,surprise,cherroke5780 ummnn ummnn good thanks letting know earlier ate already
1964451119,neutral,wanna wif boyfrann
1964451215,surprise,395 vote hungary nurburgring http tinyurl com
1964451335,neutral,britain got good weather wish
1964451486,surprise,nurburgring good http tinyurl com krcamp
1964451655,surprise,niccolle cant get onto bebo one
1964452095,sadness,saw favorite surprisingly way sad
1964452191,sadness,well team
1964452436,sadness,follower
1964452461,worry,sad gmail chat died help natalidelconte
1964453533,neutral,aww man left laffy taffy work
1964453816,sadness,truth suck talking people good making connection come either strange distant
1964454192,fun,hmm make dinner tonight clue feel like cooking anything hubby want go away tonight
1964454611,sadness,hollie spelt ie made cry bgt tonight gxx
1964454625,fun,staceyviera know hoping meet tonite amp found min ago mutual friend cuong h
1964454785,sadness,fur geet idc idk eh blah ugh blah idk hah um yah immboredd ugh ill fuckitt
1964455050,neutral,thundershower plus baseball equal aww
1964455096,sadness,give birth screamer hate screaming child guess hate screaming child besides
1964455218,worry,something need sometime
1964455435,hate,sunburn hurt
1964456197,worry,feel good head hurt much homework school fun p hehe
1964456323,worry,anyone advice need
1964456431,sadness,yea headed home change head pelham sad thought suposed heading nkotb concert
1964456643,worry,japes_76 haha weird sunshine u
1964456860,sadness,love summer oddly want school year end
1964457086,hate,think ups web site hate still brewing supply package held hostage work slow ups delivery
1964457675,worry,flyersonthefly http twitpic com saddest thing seen
1964457753,worry,x_crazyangel oh noo get
1964457758,worry,sorry confusing anyone keep forgetting reply desktop twitterific terrific different iphone app
1964457814,worry,miss already come visit pleease
1964457831,sadness,yourboogiegirl dude hurt
1964458053,sadness,falselove oh good top 4 haunted house sound one bakery inside ralphie body amp forget
1964458147,sadness,good box worth way
1964458214,hate,shannondae really hate mobile twitter hard tweet sidekick
1964458254,sadness,doh rush get puma open got pulled sad
1964458450,surprise,oo golougo said dancin home count
1964458623,sadness,impala_guy past ok since iï ½ve got appartment car itï ½s difficult save money
1964458799,sadness,yea got outta one want back tho feel way cool dude lil
1964458839,worry,stuck finger throat bunch bump tongue amp throat
1964459080,sadness,today sad day tucson http tr im mq39 shall miss sour cream apple pie fondue separate seating group dog
1964459096,love,go back look vid made may take
1964459293,worry,mail came still infamous
1964459501,neutral,pdx_grenade link 404
1964459690,hate,frustrated stupid iphone need blackberry
1964459877,worry,dart lunch horse beer http bmap u 2134
1964460699,love,lilayy yes loved disney still haha karazzy never disney blah
1964460782,worry,jealous let slip baby sure could even half right
1964460972,happiness,home see bloody movie full booked night museum fun though
1964461847,sadness,joeyarceo yeah new material
1964461887,neutral,firefox taking upwards 600k memory time restart ff
1964462027,worry,cant sleep dont deserve n know
1964462346,worry,ouch really hurt
1964462402,love,arikhanson think blog list
1964490688,sadness,acmcwhale really good definitely 12 many people getting burned alive
1964490689,worry,sunleo727 stop bit rush rehearsal quiet tonight
1964491132,neutral,jonasbrother_nj oh 7 joined twitter day ago
1964491150,sadness,animalbehavior_ sorry dead as gonna
1964491261,neutral,another long day hallmark
1964491468,sadness,beautiful day today love sunshine missing man though away weekend xx
1964491796,worry,eidolonnight kinda sad poking huh
1964491948,sadness,plan got ruined blackstone going carnival tomorrow weather good
1964492070,hate,hate watching news awful thing happen
1964492075,neutral,thisisryanross giving http bit ly snjen
1964492142,neutral,anabear nothing near right
1964492325,happiness,opalbonfante wonderful let know think light reading
1964492385,worry,must admit though part want get put
1964492770,neutral,traffic backed inbound lincoln tunnel
1964492988,surprise,xxmarypoppinsxx omg nightmare
1964493026,worry,raid leader made u run drill practice switching
1964493215,enthusiasm,back work
1964493473,neutral,getting ready work
1964493516,sadness,xoxojennxoxox feel lost keep running head staring face haha basically headache amp eye hurt
1964493662,worry,wondering cld make thing worse already answer
1964493987,fun,rosskie good luck oh playing inthe mixed knockout week playing pro 14yr old son playing 5 amp top woman 6
1964494320,worry,5pm email look like waiting least monday boo
1964494593,sadness,facebook bitch
1964494993,sadness,sad cant go friend house
1964495072,surprise,tvfanactic jealous wanted see film
1964495131,sadness,yep lost bet chris
1964495455,sadness,messed makin right elikamahony best holy day wish
1964495506,worry,found friend dad passed away yesterday
1964496089,sadness,even bother anymore everyone makin feel like im waste space
1964496275,neutral,sarawkweird hm maybe louise rennison break tradition october instead always order uk version anyway
1964496288,empty,cursing ab wardrobe handle one drew blood
1964496439,neutral,dkmissie without anyone
1964496740,worry,job hunting day medium non medium job lucky anyone know anything
1964496753,sadness,feel like last night dream well guess say nightmare
1964497015,sadness,gonna happen
1964497168,empty,kathyclugston investigated whether could change username ermintrude someone already
1964497638,sadness,attempting count day till return canada there alot
1964497684,worry,lezmirandapow humming hmm hmm hmm hmm touched verry first time hmm hmm hmm hmm hmm mm mm
1964497690,neutral,willem138 happened dave
1964497836,worry,really something productive yet
1964497869,neutral,hilaryj sure tell happens pre chilled watermelon leave car tx week good
1964497983,enthusiasm,got call realtor saying another showing sunday offer yet least lot interest
1964498112,worry,beccaschlagen oh hope find kitten
1964498296,fun,skotcarruth like
1964498484,worry,mcfrezco whoa quot sack chasing whore quot soo character say bring back sweet superman
1964498493,neutral,bellware easy place access task based something thinking like hear criticism
1964499184,sadness,braid free miss thee blond come
1964499528,neutral,could barely choke
1964499559,sadness,sad really really sad
1964500616,worry,geo go swear worse day ever
1964501088,sadness,really cant take
1964501363,worry,chasingsunshine sorry wrote blackberry mean loose respect
1964501721,worry,waking way late bad getting yelled later worse
1964502108,happiness,snowed_in loved movie miss raul julia
1964502175,worry,damnit day 26 northpark mall use live near someone steal mike mee
1964502411,empty,amp gonna lie 60 degree thanks leavin sweater molly brr
1964502573,worry,hate m make feel control leg 2nite amp much pain driving crazy anyone else get moment
1964503145,enthusiasm,need drank amp quot grape kontakt quot girlies lol soo serious
1964503268,fun,haha yep ya got
1964503340,worry,one want virtualkiss
1964503382,happiness,galaxy god good everyone gone twitter gone bit quiet xx
1964503648,enthusiasm,9 5 rescue bad hip deserves pampering full life though
1964503780,worry,get chance pick copy guitar hero metallic yet
1964503936,neutral,scary cape guy
1964503968,worry,yesterday much lazy today feel good
1964504001,sadness,jonathanrknight still direct message hell complaining c ya 27 u answer ask 5
1964504025,worry,never get see paycheck fair second get gone
1964504465,neutral,nessie__cullen_ lol emmett wont dance
1964504848,worry,presentation available online meeting poster discussant going fast write fast enough
1964504945,sadness,emo moment said good bye best friend ever meet sure
1964505253,sadness,omgg heard someone gonna die new season secret life american teenager noo
1964505469,hate,day get worse audio audience domestic bliss next door
1964505809,sadness,theycallmetap http bit ly lt lt miss music like
1964506233,surprise,think haircut isnt bad looked yesterday still bad tho
1964506235,hate,talentagentla unfort dm b c ur following
1964506244,happiness,thelovelyj lmao back queen
1964531789,sadness,little sister told double chin aww
1964532001,sadness,surgery effin hurt
1964532182,neutral,damn rain oh well look like football experience today fa cup final
1964532616,love,scotdale dont allowed vote complain cost dont let vote love act different
1964532806,relief,least friday working til 1 30am
1964532820,worry,expecting sun come today guess happening
1964533051,hate,walksthesehills push sea
1964533155,neutral,youngmaiine never stop t1
1964533526,neutral,want tfa back http plurk com p
1964533819,worry,im sick wasnt id show ya
1964533889,worry,boyfriend broke wrist might need surgery im nervous
1964534282,surprise,jordanknight quiet twitterland 2day
1964534423,happiness,saw cute movie passed place called kitchen wtf name kinda sad
1964534599,sadness,jesusfreak1900 probably suck
1964534888,neutral,chaoszac fretful look okay think mumbling something bit muffled hat sound like quot need lactose quot
1964535265,worry,scottisafool analog tuner mc team gave year ago inbox driver wu handled wu driver pulled jan
1964535346,worry,need help twitter world orange theraflu pill going drowsy non drowsy
1964535441,surprise,car oh
1964535661,neutral,im done cold really wanna go tonight really dont feel like
1964535709,surprise,ecopolitologist wow scary statistic
1964535802,sadness,hate program freeze installation
1964536778,neutral,antoniia07 sheep wassup miss see monday
1964536867,neutral,xheiligsein decided probably forget pocket sit accident
1964537235,worry,omg little kid cancer saddest thing ever
1964537647,surprise,love surprise never surprised
1964537999,empty,gramalindax4 linda mean last post sound good
1964538187,worry,mileycyrus thought best friend
1964538625,empty,lost battle couch phone blowing
1964538815,surprise,http twitpic com really missing place grandparent living calm country im coming
1964539560,neutral,sjzara little weeping nervous girl put along 12 yr old quite good dancing boy greg lovely singer came 3rd
1964539715,neutral,ddlovato today quot sonny chance quot came brazil loved amazing lt 33 please reply
1964540559,neutral,perezhilton oh said perez
1964540895,worry,fatty omg found worst shit idk need talk hopefully see get work badd
1964541198,worry,aaww wont yr brother blip thing lol
1964541479,neutral,new project work
1964541637,sadness,miss way much cnt stop thinking nite nite folkkz
1964541693,hate,oh insomnia hate bored staring ceiling cano go sleepnow please
1964542137,worry,ochh ive got blister foot sun today soo sore supose yas dnt care hah tweet anyways
1964542474,neutral,mailchimp hired smart monkey e mail marketing
1964542561,happiness,cooky milk make feel better thanks babe still last night http yfrog com
1964542594,sadness,little sad school ended today moving going miss new friend year got hair cut
1964542610,worry,ï ½ miss future ï ½ wanna see ï ½ damn sure wanna wait til monday
1964542849,worry,jealous desperately wanna go shopping ala cash
1964542940,hate,bug attacking laptop
1964543310,sadness,drs
1964543435,neutral,soaked rain 30 second even hiking 8 4 mile 2 5 mile rain like last weekend
1964543521,surprise,holy cow archie andrew finally marries veronica lodge thought eventually happen 6th grade aww bad bad
1964543548,sadness,rec game trying cry pain much need lose lt 3 heart
1964543748,neutral,get band leadership position
1964543817,worry,sorry hear
1964544037,neutral,butterfly562 sure yet said see
1964544338,fun,hooded come want pizza
1964544834,neutral,ugly girl always insist making ugly face ugh
1964544908,sadness,amanduuhh omg hurt much
1964545139,neutral,new lego rock band trailer look pretty weird coulda done better job making http bit ly jcfk7
1964545143,sadness,hardrockchick super caught cold plane far forward line like extra sleep dearly needed
1964545369,neutral,waiting
1964545388,sadness,hungry
1964545406,surprise,wont wii get virtual
1964545790,worry,remember last movie saw theatre make really sad
1964546186,worry,carolz_s know mcfly gonna brazil say hello wanna
1964546291,worry,xxsam_01xx dont leave u whats xx
1964546370,relief,home china amp back work
1964546694,worry,gotta say feel bad everyone nkorea starving crazy charge endangers daily
1964554427,worry,want change twitter name think anything
1964554625,neutral,school like one thats vacation
1964554982,worry,feel hurt car gonna watch funny movie someone talk
1964555038,worry,hear scorcher back home got cloud back studio maybe lucky might get 2 song done 2day
1964555330,neutral,wish could go drive movie store wanna alone
1964555383,sadness,arikhanson shoot voted somehow looked boo hiss forgive great weekend arik
1964555470,sadness,hummingbird604 brendonjwilson gregeh leftcoastmama right like cape breton coal mine lesson learned
1964555736,worry,potface sorry didnt reply earlier feel better
1964555899,neutral,yeah way home
1964556097,worry,sigh candy
1964556138,neutral,cof cof cof
1964556199,sadness,back freaking homework
1964556304,sadness,mikki_kayla02 mee too gonna disappointed season 7
1964556746,neutral,almost lost phone
1964556818,sadness,brain hurt
1964557020,sadness,joenkobema73 wrong come u pain
1964557224,neutral,queenm81 nope
1964557278,sadness,missed britain got talent gutted
1964557362,worry,dont know gonna lame fridaay maybe see besties
1964557648,happiness,travelingcircus ooh spoiled teenage fantasy
1964557826,surprise,thunder scaring hell geez hate thunder better loose electricity fb http myloc 2144
1964557890,worry,awe feel left
1964557910,sadness,maan last night funny night sad aswell tho
1964557931,worry,sad today
1964558195,neutral,awake give going ready today
1964558291,worry,annief1 panic car
1964558435,neutral,freelancesw expensive
1964558501,hate,sorry unemployed
1964558896,neutral,ate chipolte ate usually ew full content full ew full
1964558982,sadness,sunny bored sad call text
1964559096,empty,work work work
1964559566,hate,saw boo went back work time hair going rain wtf
1964559937,sadness,could live mediterranean food rest life miss home
1964559988,sadness,lilxcutiesworld played song send request
1964559999,neutral,eat 2
1964560250,worry,history project
1964560359,sadness,kinda sad alone time miss brother friend suck mean one even called 2 week
1964560446,sadness,god really really 50 christ
1964560823,enthusiasm,ok know nearly 10 30pm made want ice cream get italian stuff though
1964560834,anger,janae24 lol ur tweet sound like ur voice yelling lol
1964560990,surprise,twitter foking today arg 1 1 2 hour work till weekend woo
1964561439,surprise,olivierlacan awesome man damn sent link lol oh well
1964561559,worry,markhoppus aww mark make sad got mine presale
1964561709,surprise,animalria
1964561850,relief,wait till friday pick visa china would hoped done
1964561924,surprise,againn 2 dollar salad
1964561962,sadness,ok hurt abit thought good job rude people could understand x
1964562426,hate,jealous
1964562544,neutral,frazj wish sun lolly get addicted flavour
1964562744,worry,happy weekend love knocked ya
1964562824,love,changedforgood aww suck long though dianne cute usual lt 3 some1 mite put youtube
1964562996,neutral,xkodakx fatty omg found worst shit idk need talk hopefully see get work
1964563069,sadness,air
1964563292,love,sparkly_devil1 big brother quiz busy rocking guitar hero notice thing
1964563545,worry,ug think blew phone interview like
1964563631,worry,day motorway train fun
1964563650,sadness,eddyizm like turtle
1964563898,worry,finally got zyrtec terrible allergy attack hope put sleep game come tonight
1964564004,empty,http twitpic com 67jxs crappy weather
1964564300,neutral,fair tonight rain
1964564385,neutral,mosaicbooks one become bigger pain
1964564471,worry,cyrusbaby miss come say bye leave
1964564700,relief,lunch bittercreek hopnoxious sweetgrass ipa tho still right world
1964564883,happiness,aaww worry fresh start work growing
1964565401,worry,looking forward upcoming week better half gone time truly gonna suck big time
1964565609,empty,christian lacroix one client gone bust http tinyurl com kv653j
1964565742,worry,realize animal kingdom close early 5 00 today stick exit traffic
1964565864,relief,senior already
1964566147,worry,srsly bgt joke maan lame ughh work get early
1964566165,surprise,3minds babe u aint reading tweet phone fallen apart new come nxt wk track ball keep fallin phone
1964566168,neutral,potdeyahourt putain
1964566244,worry,foot still hurt stepping spider oww
1964566880,worry,sega small cant choose
1964566887,neutral,cxi thanks found link http bit ly however think need customer download
1964567173,boredom,ugh waiting interminable
1964567301,happiness,oh god cheesy disco music started everyone getting table need wine
1964567530,worry,jealous im asylum right
1964572872,worry,starting 2nd shift im going miss like hour lakers game
1964573016,fun,welcome minnesoota free time trip catch cliquot club though closed
1964573479,hate,want chinese food really baad
1964573550,neutral,hey round 1 round 2 next week
1964573975,enthusiasm,today lame orlando soo looking forward next friday
1964574277,fun,make fun
1964574714,happiness,supposedd hang al mommy wont let doo blah hahaha
1964574940,love,hp5freak aww remind getting ready ball
1964575165,neutral,annoyed ppt save change explicitly saved
1964575179,worry,ponyless soz neva saw message till u add delete cant see message uve left page
1964575196,hate,aw poor u let get 2 u ignore n keep ur head held high iz immature lil girl lol
1964575387,sadness,pembsdave lmao im gutted co didnt come right
1964575808,surprise,gracieh89 get cinema tried get local one little ago theyh
1964575850,neutral,_jayytee yea knw
1964576546,sadness,last 3 day school sad happy anxious
1964576559,happiness,colbertobsessed lucky mom paid everything take shopping
1964576627,sadness,stupid folkestone cinema showing star trek 3 time damn
1964576639,sadness,mrinklin started saving tumblr draft happened week sad
1964577017,sadness,marijo008 sabido nada de ti making bit sad must say
1964577180,neutral,yeah
1964577213,hate,period exam day study night study sleep funny time
1964577425,hate,hptwilighter dying read hate england
1964577912,sadness,im sick youre sick imy
1964578043,sadness,beautiful webduck feel badly neaby gran see grandkids amt go luck
1964578095,sadness,theerealfdhc welcome glasgow felix sorry cant tonight
1964578180,enthusiasm,looking sketch final catwalk outfit really really want long pink hair back also want dye model hair pink allowed
1964578242,sadness,lilyroseallen britain got talent rather disappointing year
1964578349,love,missing bham
1964578489,neutral,terminator salvation
1964578660,neutral,thisisryanross ryaan http bit ly snjen
1964578789,worry,spending day chatting steve computer going work
1964579209,worry,ops sorry queen mom
1964579359,worry,http twitpic com 67jzp mcfly concert year h 06 one though
1964579994,hate,really mad world today today sucky day
1964580154,sadness,sister stupid party amp amp wanna hang friend hilly txt back
1964580222,sadness,want pineapple miss baby
1964580272,worry,spoke soon amp weekend may delayed like 20 min aah gottaa get outt b4 lose
1964580312,neutral,colleague quot helped quot creating unit site helpful trash code 24 cs file 4 page site
1964580326,neutral,preview trailer new moon joke 14 second still watched tho twice lol figured missed something still sick
1964580669,neutral,completely exhausted thanks yesterday go home yet
1964581887,hate,ah tummy hurt damn starbucks sugar chocolate caffeine
1964581888,sadness,sunburn itch ouch
1964581898,happiness,drlebron welcome minnesoota free time trip catch cliquot club though closed
1964582037,sadness,karamat could ever actually allowed stay
1964582102,sadness,oh storming gotta get computer
1964582249,neutral,tired
1964582411,relief,applecored like little adventure im kinda worried cant take bus co oyster broken
1964582577,neutral,raemonvip tell said happy birthday tomorrow talking
1964582733,worry,gear trouble day long
1964583491,boredom,hiya hows week tried dm following x
1964584298,neutral,bag stole catfairbanks bike
1964584930,worry,wish mouth wud lemme chew tht pause def wud love
1964585276,love,im really mood go date
1964586023,worry,tummy monster hate
1964586065,neutral,game 6 want u already know league want
1964586100,sadness,im bannished work till 6
1964586223,worry,wow grandma passed away sick even think know better place
1964586370,neutral,mali_marls nah got bare work 3 week left bare behind
1964586767,neutral,angiemac78 know changin
1964586884,hate,caniszczyk agreed though eclipse apps hinder collecting heap dump catching oome muck jconsole
1964586978,hate,mobile phone check another fail american service came close crashed gate 0 3
1964588415,neutral,glad know guy got safe great show tonight wish could
1964588571,sadness,annejsimmons mother bad day
1964591277,neutral,miss lance already
1964591336,sadness,think working eye drooping weird drug dont like cant wait tomorrow though
1964591356,surprise,went get driver license car licnse plate renewed mechanic inspection town today
1964591435,love,cupcake creme brulee tiramisu want sugar
1964591678,sadness,seriously bored
1964591884,surprise,wish sister lived near
1964592011,neutral,toy story 3 trailer premiered need computer back
1964592031,worry,need new job either closer home worth drive
1964592475,sadness,akdb tell
1964592988,worry,wonder life alzheimer caring beyond despair poverty sux commerce futile description mommy
1964593091,sadness,sandy_b_ shes bad sort lot pain
1964593349,boredom,themabster work six
1964593481,sadness,oh yeah like waking early around mid day get tired
1964593995,love,showingmyassets happy hour today
1964594066,hate,hate c work hot
1964594349,happiness,theolykos omg want go beach
1964594405,sadness,game found late
1964594416,love,zach g get extensive profile weekend ny time magazine chance u falling love getting fewer fewer
1964594506,hate,assembling figuring new alarm daddy gave soo loud think blew ear drum
1964594775,neutral,still working
1964595078,worry,work evil whore let check text message
1964595215,sadness,superrzaap forgot event ooh pity
1964595219,sadness,themakelounge fair want sticker moved away london
1964595255,happiness,formicadinette sorry hear
1964595270,fun,im excited mtv movie award even though wait watch tv hope
1964595309,relief,austinwise part ar 15 actually part one gun 21 buy without part
1964595436,neutral,wish could go hear mint condition tommorow night
1964595534,neutral,wanna make new vlog update tomorrow homework well
1964595919,neutral,watching ripley believe eating bad choice
1964596143,sadness,got nothing witty tweet
1964596146,sadness,work today http plurk com p x2rt8
1964596180,worry,earth happened wentworth page devastated sure fan
1964596230,sadness,greg pritchard robbed place final bgt cry baby bitch face got instead
1964596346,sadness,oh god cried much watch guy bgt http bit ly 5t5xz
1964596368,neutral,saw facebook live chat answer question next time
1964596400,neutral,lol rub
1964596687,sadness,got clean bathroom today
1964596897,neutral,humidity friend ask hair
1964596988,sadness,btv_suprnatural ok thanx much u send answer private mail u like would soo cool wish birmingham
1964597197,hate,feel like poop hate sick
1964597612,love,there holy version hell lol cant stop need trending topic nice whispering redmango lol
1964597953,sadness,wendica checked win
1964597967,hate,yes selection arbitrarily limited copyright law
1964598032,worry,mareyachristina haha shaved facial hair except moustache cause thought would cool made look gross
1964598229,hate,im feelinq huqe as pimple smack middle doom aint riqht man
1964598252,worry,lost internet signal life go
1964598277,sadness,honorsociety luvv one full moon crazy tour date toronto
1964598425,surprise,wondering boyfriend hasnt called week think end coming
1964598726,neutral,iusedtobescaredof girl year school
1964598753,sadness,watched marley amp cried hard
1964599581,sadness,missed answer im nth time making sad whenever im time always
1964599609,sadness,robbiebarnes sky terrestrial analogue
1964599791,hate,lexiloohoo ugh fuck today look like going work sorry
1964600386,sadness,craving something salty mouth tired tho
1964600550,sadness,aww anyone see hollie steel bgt tonight wharra shame
1964600605,sadness,http twitpic com 67k9w besties demtrialovato
1964600695,sadness,way sleep next 8 9 day way wake returned amp missed much
1964600938,worry,believe address 300 ottawa ave nw grand rapid mi wish could seen guy last night today
1964601549,neutral,gymnastics time last night teaching friday evening class new summer schedule start next week
1964601577,sadness,nah understand cant cancel wanted come
1964602268,anger,gah left glass work reading giving headache believe much need day old age
1964602289,worry,ap north korea could opt devastating land assault http tinyurl com nmg9ht via drudge_report scary talk say least mm
1964602791,worry,therealpickler hey kellie u feel horrible
1964602839,love,annoyed greg diddnt go guess well done holly
1964603387,surprise,burnt
1964603662,sadness,honorsociety like butt going august 7th concert hurt feeler
1964603818,sadness,sick tired rain
1964604013,neutral,eating gone
1964604048,relief,aduquette know hard click reply sorry hear possible stomach condition suck deal
1964616374,sadness,nataliejanette im jealous im going blogher
1964616595,worry,ahh get miley notice
1964616944,sadness,lisatayl stay great mother gave cold flu left still cough
1964617034,neutral,redefinition weather would cooperate u get pool right cold spring
1964617139,neutral,wishing karen amp grace
1964617244,love,im cleaning listening fiona apple birthday party cant believe im 25 already
1964617394,neutral,ledoug actually planning working w12th ala meeting plan
1964617507,worry,dont know lame fridaay maybe go besties
1964617509,sadness,10 30pm friday night going bed pathetic
1964617546,sadness,leirastorm sucky miss
1964617589,neutral,lilxcutiesworld guess anilam18 cant request song though
1964617614,enthusiasm,itsian ohh soo lucky nice rainy humid
1964617964,sadness,jazzy vega w team
1964618007,neutral,fry arizona thing ate today feed mee
1964618126,worry,cap thing lower part back really hurt
1964618407,worry,arsenal_fann coming sowwy
1964618850,worry,awkward day sucked
1964618907,neutral,one worst day life
1964619142,neutral,know ur dog getting old sits eat poor hilly please grow
1964620588,love,heyy thnxx inviting ur party rob ill june 24th ill miss u u go italy lt 33 txt hon
1964620757,sadness,jerrib247 sorry mom mean tweeted already hard day love
1964621242,fun,jonasbrothers http twitpic com 624qo brown snake bit duck named elvis anyway ahaha elvis soo cutee nicho
1964621263,neutral,going work
1964621747,empty,noothing tonight
1964621749,sadness,ohh boy baby tooth came
1964622656,hate,princess sakura mine want use tj grr
1964623664,worry,much pain really feel good eat dinner
1964623677,worry,astropix yeah accepted offer last night dunno still make slacking lot lately
1964623691,sadness,ludwikc broken c
1964623805,love,nicoleapparatus kidding mean love
1964624073,hate,flittygadabout hobo
1964624437,sadness,loving new skype especially someone like life half world away home
1964624633,worry,mikki_kayla02 sorry mean ruin rest day
1964624732,empty,cry walk remember usual
1964624766,sadness,way work hungry
1964624894,worry,big mistake today falling asleep got lot thing
1964624951,neutral,2 day without gas gas company turned maintenance cook
1964624994,sadness,dubarrymcfly really anyone got final yet yeah stuck class loveyoufletch xx
1964625066,neutral,buzzedition miss festivity evening heading hill internet bb service
1964625613,sadness,raining delay flight schedule bummed missing jay leno last tonight show today
1964625643,worry,shabbygomer wish could surprised gone h work
1964625858,worry,jonasbrothers ddlovato disappointing
1964626765,worry,think jazzyhale22 want come back guy read dm
1964626862,surprise,dmv uhhg
1964627232,neutral,glad ok
1964627334,neutral,chrisstjohn http barackobama com page content iphone longer seems app store
1964627501,empty,nice
1964627519,sadness,working 930a 730p today 1 5 hour lunch 8 5 hour work overtime good fact already dead tired bad
1964627665,happiness,back home bathing kid ironing clothes hubby nephew graduation tonight remember 2
1964627736,sadness,mummy need
1964627987,worry,jonnyradtke miss go future kill hannah show
1964628212,empty,mine matter phone
1964628566,sadness,went see dentist eat im starving really suck ist painful
1964628596,sadness,change practice pool someone threw normal pool
1964628882,worry,ha im glad stopped raining umbrella broke today
1964628901,worry,trying recover broken heart yet 2nd 3rd time
1964629068,sadness,crossfit running today right leg
1964629167,worry,biig headache
1964629275,hate,heatherofficial make people drink petrol set fire person thought
1964629512,love,bout 2 miss mah lakers play 2day orange box fuckin rotation mah real la fam keep posted love hater 2
1964629520,sadness,mfarrugia never good platform game
1964629575,worry,started fear weekend since joining german class
1964629665,sadness,ninjabetic oh hope get soon make feel better hug coast
1964629860,sadness,went dentist mouth hurt eat 8
1964630040,neutral,working hard drag time tweet
1964630283,happiness,two week extension contract ready done
1964630306,neutral,eye hurt
1964630557,sadness,ahh sore throat tired want go back bed work
1964630590,worry,pretty confused leaving best option know benefit want leave behind truely love
1964630756,neutral,wanna bea well bea09
1964640209,hate,birthday tomorrow jack shit weekend
1964640319,neutral,miss joke making fun ppl throwing idea song movie show eachother never go away
1964640359,sadness,lexiloohoo sorry today nothing fucking heartbreak
1964640377,empty,soo study final right
1964640647,hate,woke way later intended today need start getting bed 5 b c bad habit break later
1964640662,neutral,r_casagrande haha thanks keep raining might go
1964640771,worry,wish cat indoor cat
1964641078,worry,darn cold keep getting worse bought hayfever pill try maybe along
1964641088,sadness,well official strep
1964641130,fun,coffeebreakdmv afraid daughter gonna write memoir ungodly mix mile amp betty davis eve
1964641172,sadness,one call anymore
1964641229,sadness,way seattle yay seattle boo matt leaving
1964641669,sadness,itxi_itx credit unfortunately
1964641821,enthusiasm,mileycyrus wish could meet u think happen someday
1964641985,surprise,cara_jen lol know seems whole fabric earth unravel lol guess people never seen bambi
1964642084,sadness,best friend leaving go back school today sad
1964642113,worry,late mobicamp sick kid home hope feel better later tonite
1964642146,hate,thatdude356 someone hate
1964642509,neutral,tomfelton seen girl http bit ly feel bad
1964642937,sadness,sunburn hurt
1964642996,relief,cough drop taste gross blaaqhh
1964643316,sadness,dont like random gloomy weather
1964643364,worry,well hit see depends
1964643514,worry,random article generator wikipedia led http bit ly emtcw remember playing never got past 1st level
1964643694,worry,riskybizness23 never write back babe feeling hurt
1964643787,surprise,misslaura317 oh man better something fix ugh stupid verizon
1964644234,surprise,bos called anerexic
1964644294,hate,go clothes shopping tomorrow hate serious quot clothes falling apart quot situation
1964644332,worry,plus hurt seeing sum1 love falling someone else even kidding im well gutted xx xx
1964644585,sadness,wish people stubborn sometimes
1964644717,happiness,heat
1964644785,sadness,whoa mean sleep hour
1964644927,sadness,misscherrypie wish could get back thinking 16 hour week bubble would okay
1964645031,sadness,feeling rather lonely broke oh wait lonely broke
1964645073,hate,q happens marry ex dont get ring therefore ending nothing pawn u need
1964645224,neutral,oh message probably
1964645391,love,wanna see movie quot keith quot jmccartney look soo good none video store carry
1964645534,enthusiasm,look like rain oh well give chance work new crochet pattern work
1964645568,enthusiasm,getting annoyed co weekend going hot bloody working
1964645620,love,scaldara hahaha groundhog play
1964645719,sadness,flossalini panasonic charger sorry
1964645778,sadness,didnt leave voicemail
1964646069,sadness,denybutterflies omg sorry sorry never know say
1964646661,worry,back gym expert anything pretty sure going able move tomorrow maybe even hour
1964647174,worry,last day dma million sad face
1964647302,sadness,drove fisher feel sad
1964647372,empty,tinacarlino go bro tonight brett
1964647413,love,princess4lyfe hear think layout either lol trying dont know long
1964647733,worry,going buffalo wild wing meet best friend seen forever bad eat food
1964647945,sadness,siirensiiren meagan rochelle quot one u need quot would say quot cater 2 u quot didnt produce
1964648313,worry,head hurt
1964648593,neutral,guy serious question song like cd honest know reply lt 33 maria
1964648594,neutral,bet would fixed could called twitter phone explain whole situation jeez
1964648851,hate,notbeaverhausen want hit
1964648866,worry,oh ims also friend im really suck always around
1964648911,neutral,andy2dx aww boo maybe wont sober 3 team evo need snag someone partner
1964648990,worry,mileycyrus voted bt dnt think workd whats link 2 vote u nobody deserves u ur talented lt
1964649183,neutral,r lost trooper want know
1964649345,worry,feel good
1964649968,worry,tried good thanks anyway youtube world
1964650211,neutral,balmainbazaar agree facehunter embarrassing representation compare swede look like born stylish
1964650287,neutral,oncherrystreet thought apple store best buy guy wanted
1964650444,neutral,man looking packing book looking past life feeling kind sentimental
1964650535,worry,wanna feel chin
1964650536,worry,best get revising da weekend got exam monday 2 hour
1964650684,sadness,miserably hot c house broken
1964650999,sadness,got beat super
1964651294,love,inlovewithjonas hey made u house sims oh like perfect balance always lacking stuff like fun etc
1964651327,relief,nilsipilsifan hehe yeah would totally write xd
1964651636,relief,frankietee 4th please maybe get 3 attempt win tomorrow
1964651648,sadness,irishjonasfan lol making feel bad coming lol
1964651663,worry,allergic oh
